"X","long","lat","지번주소","cluster"
1113,127.0113985,37.52838469,"강남구",4
1125,127.0116963,37.52888394,"강남구",4
1116,127.0120043,37.52849279,"강남구",4
1117,127.012009,37.52850917,"강남구",4
1115,127.0120159,37.5284755,"강남구",4
1118,127.0120236,37.5285283,"강남구",4
1114,127.0122828,37.52743857,"강남구",4
1104,127.0132776,37.52338087,"강남구",4
1112,127.0136341,37.52674927,"강남구",4
1105,127.0140873,37.52551266,"강남구",4
1101,127.014115,37.52408686,"강남구",4
1103,127.014115,37.52408686,"강남구",4
1106,127.0142409,37.52534684,"강남구",4
1107,127.0144739,37.52505624,"강남구",4
1108,127.0144868,37.52504807,"강남구",4
1109,127.0145821,37.52504576,"강남구",4
1110,127.0145984,37.52504165,"강남구",4
1102,127.0148147,37.52467942,"강남구",4
1111,127.0148624,37.52543344,"강남구",4
1124,127.0151003,37.52517082,"강남구",4
1123,127.0151186,37.52516745,"강남구",4
1122,127.0151517,37.52518085,"강남구",4
1121,127.0151664,37.52518081,"강남구",4
1120,127.0152971,37.52504093,"강남구",4
1119,127.0153298,37.5250072,"강남구",4
1249,127.0155235,37.52473352,"강남구",4
1248,127.0155294,37.52471977,"강남구",4
1250,127.0155401,37.52476235,"강남구",4
1099,127.015563,37.52531183,"강남구",4
1100,127.015563,37.52531183,"강남구",4
1252,127.0155674,37.52481801,"강남구",4
1251,127.0155732,37.52479912,"강남구",4
1253,127.0157848,37.52465829,"강남구",4
1247,127.0162569,37.52494556,"강남구",4
1254,127.0162569,37.52494556,"강남구",4
1244,127.0163985,37.52600636,"강남구",4
1317,127.0166572,37.52350919,"강남구",4
1287,127.0166932,37.52348197,"강남구",4
1286,127.0167257,37.52347665,"강남구",4
1329,127.0168704,37.52347266,"강남구",4
1331,127.0168961,37.52346799,"강남구",4
1328,127.0169148,37.52344556,"강남구",4
1327,127.016959,37.52336093,"강남구",4
1326,127.0171471,37.52315493,"강남구",4
1325,127.0171775,37.52312615,"강남구",4
1324,127.0172575,37.52307355,"강남구",4
1323,127.0173097,37.52304193,"강남구",4
1270,127.0173442,37.52679254,"강남구",4
1322,127.0173877,37.52301697,"강남구",4
1255,127.0174584,37.52565173,"강남구",4
1256,127.0174584,37.52565173,"강남구",4
1321,127.0174881,37.52299751,"강남구",4
1271,127.0183201,37.52759082,"강남구",4
1272,127.0183201,37.52759082,"강남구",4
1266,127.0185216,37.52627074,"강남구",4
1267,127.0185216,37.52627074,"강남구",4
1320,127.0185901,37.52285869,"강남구",4
1319,127.0190579,37.52279969,"강남구",4
1318,127.0191611,37.52279672,"강남구",1
1330,127.0192807,37.52280403,"강남구",4
