"년","월","일","청명일사량","일사청명지수","일사량","청명일사청명지수","long","lat","loc"
2010,"01","01",0.62,0.62,-999,2.69,126.97942,37.592128,"종로구"
2010,"01","02",0.43,0.43,2.8,1.82,126.97942,37.592128,"종로구"
2010,"01","03",0.66,0.66,2.91,2.86,126.97942,37.592128,"종로구"
2010,"01","04",0.28,0.28,-999,1.21,126.97942,37.592128,"종로구"
2010,"01","05",0.53,0.53,2.98,2.31,126.97942,37.592128,"종로구"
2010,"01","06",0.58,0.58,-999,2.56,126.97942,37.592128,"종로구"
2010,"01","07",0.58,0.58,3.13,2.54,126.97942,37.592128,"종로구"
2010,"01","08",0.66,0.66,3.29,2.88,126.97942,37.592128,"종로구"
2010,"01","09",0.36,0.36,-999,1.62,126.97942,37.592128,"종로구"
2010,"01","10",0.49,0.49,-999,2.2,126.97942,37.592128,"종로구"
2010,"01","11",0.41,0.41,-999,1.85,126.97942,37.592128,"종로구"
2010,"01","12",0.7,0.7,3.26,3.14,126.97942,37.592128,"종로구"
2010,"01","13",0.68,0.68,3.48,3.15,126.97942,37.592128,"종로구"
2010,"01","14",0.67,0.67,-999,3.02,126.97942,37.592128,"종로구"
2010,"01","15",0.65,0.65,3.46,3.06,126.97942,37.592128,"종로구"
2010,"01","16",0.67,0.67,3.22,3.17,126.97942,37.592128,"종로구"
2010,"01","17",0.61,0.61,3.19,2.9,126.97942,37.592128,"종로구"
2010,"01","18",0.36,0.36,-999,1.71,126.97942,37.592128,"종로구"
2010,"01","19",0.62,0.62,-999,2.97,126.97942,37.592128,"종로구"
2010,"01","20",0.19,0.19,-999,0.9,126.97942,37.592128,"종로구"
2010,"01","21",0.7,0.7,3.4,3.38,126.97942,37.592128,"종로구"
2010,"01","22",0.69,0.69,-999,3.37,126.97942,37.592128,"종로구"
2010,"01","23",0.68,0.68,3.44,3.43,126.97942,37.592128,"종로구"
2010,"01","24",0.65,0.65,-999,3.2,126.97942,37.592128,"종로구"
2010,"01","25",0.7,0.7,-999,3.54,126.97942,37.592128,"종로구"
2010,"01","26",0.71,0.71,3.68,3.63,126.97942,37.592128,"종로구"
2010,"01","27",0.37,0.37,-999,1.86,126.97942,37.592128,"종로구"
2010,"01","28",0.7,0.7,-999,3.69,126.97942,37.592128,"종로구"
2010,"01","29",0.62,0.62,-999,3.24,126.97942,37.592128,"종로구"
2010,"01","30",0.46,0.46,-999,2.42,126.97942,37.592128,"종로구"
2010,"01","31",0.42,0.42,-999,2.23,126.97942,37.592128,"종로구"
2010,"02","01",0.59,0.59,-999,3.23,126.97942,37.592128,"종로구"
2010,"02","02",0.71,0.71,3.97,3.93,126.97942,37.592128,"종로구"
2010,"02","03",0.69,0.69,3.9,3.86,126.97942,37.592128,"종로구"
2010,"02","04",0.71,0.71,4.04,4.01,126.97942,37.592128,"종로구"
2010,"02","05",0.72,0.72,4.09,4,126.97942,37.592128,"종로구"
2010,"02","06",0.7,0.7,4.04,4.02,126.97942,37.592128,"종로구"
2010,"02","07",0.55,0.55,-999,3.09,126.97942,37.592128,"종로구"
2010,"02","08",0.23,0.23,-999,1.31,126.97942,37.592128,"종로구"
2010,"02","09",0.16,0.16,-999,0.94,126.97942,37.592128,"종로구"
2010,"02","10",0.19,0.19,-999,1.13,126.97942,37.592128,"종로구"
2010,"02","11",0.22,0.22,-999,1.33,126.97942,37.592128,"종로구"
2010,"02","12",0.31,0.31,-999,1.88,126.97942,37.592128,"종로구"
2010,"02","13",0.62,0.62,-999,3.67,126.97942,37.592128,"종로구"
2010,"02","14",0.37,0.37,-999,2.29,126.97942,37.592128,"종로구"
2010,"02","15",0.57,0.57,-999,3.44,126.97942,37.592128,"종로구"
2010,"02","16",0.73,0.73,-999,4.59,126.97942,37.592128,"종로구"
2010,"02","17",0.43,0.43,-999,2.71,126.97942,37.592128,"종로구"
2010,"02","18",0.67,0.67,4.54,4.13,126.97942,37.592128,"종로구"
2010,"02","19",0.69,0.69,-999,4.32,126.97942,37.592128,"종로구"
2010,"02","20",0.69,0.69,4.53,4.38,126.97942,37.592128,"종로구"
2010,"02","21",0.65,0.65,-999,4.21,126.97942,37.592128,"종로구"
2010,"02","22",0.61,0.61,-999,3.97,126.97942,37.592128,"종로구"
2010,"02","23",0.68,0.68,4.62,4.5,126.97942,37.592128,"종로구"
2010,"02","24",0.38,0.38,-999,2.58,126.97942,37.592128,"종로구"
2010,"02","25",0.16,0.16,-999,1.09,126.97942,37.592128,"종로구"
2010,"02","26",0.66,0.66,4.74,4.51,126.97942,37.592128,"종로구"
2010,"02","27",0.49,0.49,-999,3.29,126.97942,37.592128,"종로구"
2010,"02","28",0.44,0.44,-999,3.08,126.97942,37.592128,"종로구"
2010,"03","01",0.23,0.23,-999,1.62,126.97942,37.592128,"종로구"
2010,"03","02",0.43,0.43,-999,2.99,126.97942,37.592128,"종로구"
2010,"03","03",0.71,0.71,5.3,4.98,126.97942,37.592128,"종로구"
2010,"03","04",0.2,0.2,-999,1.47,126.97942,37.592128,"종로구"
2010,"03","05",0.44,0.44,-999,3.2,126.97942,37.592128,"종로구"
2010,"03","06",0.47,0.47,-999,3.48,126.97942,37.592128,"종로구"
2010,"03","07",0.49,0.49,-999,3.64,126.97942,37.592128,"종로구"
2010,"03","08",0.5,0.5,5.24,3.78,126.97942,37.592128,"종로구"
2010,"03","09",0.39,0.39,-999,2.97,126.97942,37.592128,"종로구"
2010,"03","10",0.46,0.46,-999,3.48,126.97942,37.592128,"종로구"
2010,"03","11",0.67,0.67,-999,5.2,126.97942,37.592128,"종로구"
2010,"03","12",0.47,0.47,-999,3.7,126.97942,37.592128,"종로구"
2010,"03","13",0.67,0.67,5.58,5.41,126.97942,37.592128,"종로구"
2010,"03","14",0.39,0.39,-999,3.08,126.97942,37.592128,"종로구"
2010,"03","15",0.29,0.29,-999,2.3,126.97942,37.592128,"종로구"
2010,"03","16",0.69,0.69,5.84,5.75,126.97942,37.592128,"종로구"
2010,"03","17",0.43,0.43,-999,3.49,126.97942,37.592128,"종로구"
2010,"03","18",0.8,0.8,6.65,6.64,126.97942,37.592128,"종로구"
2010,"03","19",0.55,0.55,-999,4.59,126.97942,37.592128,"종로구"
2010,"03","20",0.24,0.24,-999,2.03,126.97942,37.592128,"종로구"
2010,"03","21",0.72,0.72,-999,5.97,126.97942,37.592128,"종로구"
2010,"03","22",0.15,0.15,-999,1.28,126.97942,37.592128,"종로구"
2010,"03","23",0.56,0.56,-999,4.79,126.97942,37.592128,"종로구"
2010,"03","24",0.61,0.61,-999,5.34,126.97942,37.592128,"종로구"
2010,"03","25",0.55,0.55,-999,4.81,126.97942,37.592128,"종로구"
2010,"03","26",0.63,0.63,6.3,5.42,126.97942,37.592128,"종로구"
2010,"03","27",0.41,0.41,-999,3.61,126.97942,37.592128,"종로구"
2010,"03","28",0.7,0.7,6.39,6.35,126.97942,37.592128,"종로구"
2010,"03","29",0.7,0.7,6.39,6.23,126.97942,37.592128,"종로구"
2010,"03","30",0.65,0.65,-999,5.69,126.97942,37.592128,"종로구"
2010,"03","31",0.18,0.18,-999,1.62,126.97942,37.592128,"종로구"
2010,"04","01",0.22,0.22,-999,2.01,126.97942,37.592128,"종로구"
2010,"04","02",0.73,0.73,6.94,6.84,126.97942,37.592128,"종로구"
2010,"04","03",0.71,0.71,6.75,6.62,126.97942,37.592128,"종로구"
2010,"04","04",0.64,0.64,6.64,5.95,126.97942,37.592128,"종로구"
2010,"04","05",0.38,0.38,-999,3.54,126.97942,37.592128,"종로구"
2010,"04","06",0.61,0.61,-999,5.65,126.97942,37.592128,"종로구"
2010,"04","07",0.74,0.74,6.92,6.81,126.97942,37.592128,"종로구"
2010,"04","08",0.71,0.71,6.85,6.72,126.97942,37.592128,"종로구"
2010,"04","09",0.73,0.73,6.83,6.73,126.97942,37.592128,"종로구"
2010,"04","10",0.21,0.21,-999,1.98,126.97942,37.592128,"종로구"
2010,"04","11",0.52,0.52,-999,5.01,126.97942,37.592128,"종로구"
2010,"04","12",0.47,0.47,-999,4.48,126.97942,37.592128,"종로구"
2010,"04","13",0.64,0.64,-999,6.21,126.97942,37.592128,"종로구"
2010,"04","14",0.38,0.38,-999,3.76,126.97942,37.592128,"종로구"
2010,"04","15",0.74,0.74,7.21,7.13,126.97942,37.592128,"종로구"
2010,"04","16",0.69,0.69,7.16,6.99,126.97942,37.592128,"종로구"
2010,"04","17",0.51,0.51,-999,5.07,126.97942,37.592128,"종로구"
2010,"04","18",0.4,0.4,-999,3.99,126.97942,37.592128,"종로구"
2010,"04","19",0.2,0.2,-999,2,126.97942,37.592128,"종로구"
2010,"04","20",0.53,0.53,-999,5.31,126.97942,37.592128,"종로구"
2010,"04","21",0.24,0.24,-999,2.44,126.97942,37.592128,"종로구"
2010,"04","22",0.33,0.33,-999,3.31,126.97942,37.592128,"종로구"
2010,"04","23",0.64,0.64,7.26,6.68,126.97942,37.592128,"종로구"
2010,"04","24",0.71,0.71,7.44,7.38,126.97942,37.592128,"종로구"
2010,"04","25",0.73,0.73,7.44,7.33,126.97942,37.592128,"종로구"
2010,"04","26",0.2,0.2,-999,2.08,126.97942,37.592128,"종로구"
2010,"04","27",0.23,0.23,-999,2.41,126.97942,37.592128,"종로구"
2010,"04","28",0.14,0.14,-999,1.49,126.97942,37.592128,"종로구"
2010,"04","29",0.7,0.7,-999,7.46,126.97942,37.592128,"종로구"
2010,"04","30",0.63,0.63,7.54,6.54,126.97942,37.592128,"종로구"
2010,"05","01",0.73,0.73,7.53,7.45,126.97942,37.592128,"종로구"
2010,"05","02",0.67,0.67,7.52,7.28,126.97942,37.592128,"종로구"
2010,"05","03",0.33,0.33,-999,3.57,126.97942,37.592128,"종로구"
2010,"05","04",0.35,0.35,-999,3.77,126.97942,37.592128,"종로구"
2010,"05","05",0.44,0.44,-999,4.73,126.97942,37.592128,"종로구"
2010,"05","06",0.4,0.4,-999,4.25,126.97942,37.592128,"종로구"
2010,"05","07",0.72,0.72,7.73,7.59,126.97942,37.592128,"종로구"
2010,"05","08",0.7,0.7,-999,7.62,126.97942,37.592128,"종로구"
2010,"05","09",0.71,0.71,-999,7.71,126.97942,37.592128,"종로구"
2010,"05","10",0.71,0.71,-999,7.73,126.97942,37.592128,"종로구"
2010,"05","11",0.44,0.44,-999,4.88,126.97942,37.592128,"종로구"
2010,"05","12",0.67,0.67,7.83,7.49,126.97942,37.592128,"종로구"
2010,"05","13",0.7,0.7,7.85,7.62,126.97942,37.592128,"종로구"
2010,"05","14",0.71,0.71,7.88,7.71,126.97942,37.592128,"종로구"
2010,"05","15",0.52,0.52,-999,5.75,126.97942,37.592128,"종로구"
2010,"05","16",0.62,0.62,7.94,7,126.97942,37.592128,"종로구"
2010,"05","17",0.58,0.58,-999,6.49,126.97942,37.592128,"종로구"
2010,"05","18",0.14,0.14,-999,1.56,126.97942,37.592128,"종로구"
2010,"05","19",0.47,0.47,-999,5.24,126.97942,37.592128,"종로구"
2010,"05","20",0.7,0.7,8.26,8.07,126.97942,37.592128,"종로구"
2010,"05","21",0.69,0.69,7.99,7.84,126.97942,37.592128,"종로구"
2010,"05","22",0.21,0.21,-999,2.4,126.97942,37.592128,"종로구"
2010,"05","23",0.13,0.13,-999,1.5,126.97942,37.592128,"종로구"
2010,"05","24",0.26,0.26,-999,2.89,126.97942,37.592128,"종로구"
2010,"05","25",0.48,0.48,-999,5.57,126.97942,37.592128,"종로구"
2010,"05","26",0.64,0.64,-999,7.36,126.97942,37.592128,"종로구"
2010,"05","27",0.67,0.67,-999,7.68,126.97942,37.592128,"종로구"
2010,"05","28",0.29,0.29,-999,3.33,126.97942,37.592128,"종로구"
2010,"05","29",0.68,0.68,7.91,7.63,126.97942,37.592128,"종로구"
2010,"05","30",0.43,0.43,-999,4.87,126.97942,37.592128,"종로구"
2010,"05","31",0.38,0.38,-999,4.29,126.97942,37.592128,"종로구"
2010,"06","01",0.7,0.7,8.19,8.07,126.97942,37.592128,"종로구"
2010,"06","02",0.68,0.68,8.11,8.01,126.97942,37.592128,"종로구"
2010,"06","03",0.69,0.69,8.01,7.81,126.97942,37.592128,"종로구"
2010,"06","04",0.67,0.67,8.04,7.97,126.97942,37.592128,"종로구"
2010,"06","05",0.67,0.67,-999,7.56,126.97942,37.592128,"종로구"
2010,"06","06",0.69,0.69,-999,7.76,126.97942,37.592128,"종로구"
2010,"06","07",0.69,0.69,7.92,7.85,126.97942,37.592128,"종로구"
2010,"06","08",0.68,0.68,8.06,7.97,126.97942,37.592128,"종로구"
2010,"06","09",0.67,0.67,8.05,7.98,126.97942,37.592128,"종로구"
2010,"06","10",0.53,0.53,-999,6.23,126.97942,37.592128,"종로구"
2010,"06","11",0.48,0.48,-999,5.52,126.97942,37.592128,"종로구"
2010,"06","12",0.21,0.21,-999,2.48,126.97942,37.592128,"종로구"
2010,"06","13",0.47,0.47,-999,5.53,126.97942,37.592128,"종로구"
2010,"06","14",0.46,0.46,-999,5.45,126.97942,37.592128,"종로구"
2010,"06","15",0.67,0.67,7.84,7.61,126.97942,37.592128,"종로구"
2010,"06","16",0.53,0.53,-999,6.04,126.97942,37.592128,"종로구"
2010,"06","17",0.36,0.36,-999,4.12,126.97942,37.592128,"종로구"
2010,"06","18",0.52,0.52,-999,6.02,126.97942,37.592128,"종로구"
2010,"06","19",0.37,0.37,-999,4.29,126.97942,37.592128,"종로구"
2010,"06","20",0.55,0.55,7.84,6.42,126.97942,37.592128,"종로구"
2010,"06","21",0.7,0.7,-999,8.03,126.97942,37.592128,"종로구"
2010,"06","22",0.29,0.29,-999,3.31,126.97942,37.592128,"종로구"
2010,"06","23",0.71,0.71,8.17,8.12,126.97942,37.592128,"종로구"
2010,"06","24",0.67,0.67,8.14,8,126.97942,37.592128,"종로구"
2010,"06","25",0.65,0.65,-999,7.78,126.97942,37.592128,"종로구"
2010,"06","26",0.2,0.2,-999,2.31,126.97942,37.592128,"종로구"
2010,"06","27",0.4,0.4,-999,4.55,126.97942,37.592128,"종로구"
2010,"06","28",0.61,0.61,-999,7.01,126.97942,37.592128,"종로구"
2010,"06","29",0.4,0.4,-999,4.6,126.97942,37.592128,"종로구"
2010,"06","30",0.25,0.25,-999,2.91,126.97942,37.592128,"종로구"
2010,"07","01",0.49,0.49,-999,5.73,126.97942,37.592128,"종로구"
2010,"07","02",0.12,0.12,-999,1.44,126.97942,37.592128,"종로구"
2010,"07","03",0.3,0.3,-999,3.43,126.97942,37.592128,"종로구"
2010,"07","04",0.52,0.52,-999,5.98,126.97942,37.592128,"종로구"
2010,"07","05",0.65,0.65,-999,7.31,126.97942,37.592128,"종로구"
2010,"07","06",0.69,0.69,7.91,7.79,126.97942,37.592128,"종로구"
2010,"07","07",0.69,0.69,8.12,8.05,126.97942,37.592128,"종로구"
2010,"07","08",0.47,0.47,-999,5.34,126.97942,37.592128,"종로구"
2010,"07","09",0.61,0.61,7.74,7.03,126.97942,37.592128,"종로구"
2010,"07","10",0.37,0.37,-999,4.18,126.97942,37.592128,"종로구"
2010,"07","11",0.44,0.44,-999,5.09,126.97942,37.592128,"종로구"
2010,"07","12",0.6,0.6,-999,6.89,126.97942,37.592128,"종로구"
2010,"07","13",0.63,0.63,7.67,7.34,126.97942,37.592128,"종로구"
2010,"07","14",0.59,0.59,-999,6.63,126.97942,37.592128,"종로구"
2010,"07","15",0.6,0.6,7.7,6.94,126.97942,37.592128,"종로구"
2010,"07","16",0.12,0.12,-999,1.31,126.97942,37.592128,"종로구"
2010,"07","17",0.14,0.14,-999,1.63,126.97942,37.592128,"종로구"
2010,"07","18",0.32,0.32,-999,3.64,126.97942,37.592128,"종로구"
2010,"07","19",0.35,0.35,-999,4,126.97942,37.592128,"종로구"
2010,"07","20",0.54,0.54,-999,6.14,126.97942,37.592128,"종로구"
2010,"07","21",0.28,0.28,-999,3.15,126.97942,37.592128,"종로구"
2010,"07","22",0.4,0.4,-999,4.44,126.97942,37.592128,"종로구"
2010,"07","23",0.26,0.26,-999,2.84,126.97942,37.592128,"종로구"
2010,"07","24",0.51,0.51,-999,5.73,126.97942,37.592128,"종로구"
2010,"07","25",0.58,0.58,-999,6.47,126.97942,37.592128,"종로구"
2010,"07","26",0.55,0.55,-999,6.04,126.97942,37.592128,"종로구"
2010,"07","27",0.64,0.64,-999,7.01,126.97942,37.592128,"종로구"
2010,"07","28",0.46,0.46,-999,5.04,126.97942,37.592128,"종로구"
2010,"07","29",0.52,0.52,-999,5.76,126.97942,37.592128,"종로구"
2010,"07","30",0.33,0.33,-999,3.6,126.97942,37.592128,"종로구"
2010,"07","31",0.42,0.42,-999,4.56,126.97942,37.592128,"종로구"
2010,"08","01",0.42,0.42,-999,4.61,126.97942,37.592128,"종로구"
2010,"08","02",0.63,0.63,7.4,6.72,126.97942,37.592128,"종로구"
2010,"08","03",0.55,0.55,-999,5.96,126.97942,37.592128,"종로구"
2010,"08","04",0.42,0.42,-999,4.56,126.97942,37.592128,"종로구"
2010,"08","05",0.52,0.52,-999,5.66,126.97942,37.592128,"종로구"
2010,"08","06",0.39,0.39,-999,4.17,126.97942,37.592128,"종로구"
2010,"08","07",0.28,0.28,-999,3,126.97942,37.592128,"종로구"
2010,"08","08",0.66,0.66,7.31,7.09,126.97942,37.592128,"종로구"
2010,"08","09",0.63,0.63,-999,6.67,126.97942,37.592128,"종로구"
2010,"08","10",0.45,0.45,-999,4.69,126.97942,37.592128,"종로구"
2010,"08","11",0.55,0.55,6.83,5.69,126.97942,37.592128,"종로구"
2010,"08","12",0.15,0.15,-999,1.57,126.97942,37.592128,"종로구"
2010,"08","13",0.38,0.38,-999,3.97,126.97942,37.592128,"종로구"
2010,"08","14",0.34,0.34,-999,3.5,126.97942,37.592128,"종로구"
2010,"08","15",0.52,0.52,-999,5.48,126.97942,37.592128,"종로구"
2010,"08","16",0.21,0.21,-999,2.2,126.97942,37.592128,"종로구"
2010,"08","17",0.66,0.66,6.96,6.9,126.97942,37.592128,"종로구"
2010,"08","18",0.51,0.51,-999,5.29,126.97942,37.592128,"종로구"
2010,"08","19",0.62,0.62,-999,6.3,126.97942,37.592128,"종로구"
2010,"08","20",0.62,0.62,6.62,6.15,126.97942,37.592128,"종로구"
2010,"08","21",0.63,0.63,6.63,6.45,126.97942,37.592128,"종로구"
2010,"08","22",0.6,0.6,-999,5.88,126.97942,37.592128,"종로구"
2010,"08","23",0.34,0.34,-999,3.38,126.97942,37.592128,"종로구"
2010,"08","24",0.29,0.29,-999,2.91,126.97942,37.592128,"종로구"
2010,"08","25",0.15,0.15,-999,1.49,126.97942,37.592128,"종로구"
2010,"08","26",0.27,0.27,-999,2.67,126.97942,37.592128,"종로구"
2010,"08","27",0.51,0.51,-999,4.97,126.97942,37.592128,"종로구"
2010,"08","28",0.15,0.15,-999,1.45,126.97942,37.592128,"종로구"
2010,"08","29",0.07,0.07,-999,0.68,126.97942,37.592128,"종로구"
2010,"08","30",0.62,0.62,-999,6.05,126.97942,37.592128,"종로구"
2010,"08","31",0.32,0.32,-999,3.07,126.97942,37.592128,"종로구"
2010,"09","01",0.51,0.51,-999,4.84,126.97942,37.592128,"종로구"
2010,"09","02",0.52,0.52,-999,4.88,126.97942,37.592128,"종로구"
2010,"09","03",0.35,0.35,-999,3.27,126.97942,37.592128,"종로구"
2010,"09","04",0.62,0.62,-999,5.84,126.97942,37.592128,"종로구"
2010,"09","05",0.53,0.53,-999,5.03,126.97942,37.592128,"종로구"
2010,"09","06",0.5,0.5,-999,4.68,126.97942,37.592128,"종로구"
2010,"09","07",0.64,0.64,6.03,5.92,126.97942,37.592128,"종로구"
2010,"09","08",0.29,0.29,-999,2.64,126.97942,37.592128,"종로구"
2010,"09","09",0.14,0.14,-999,1.31,126.97942,37.592128,"종로구"
2010,"09","10",0.22,0.22,-999,1.98,126.97942,37.592128,"종로구"
2010,"09","11",0.3,0.3,-999,2.65,126.97942,37.592128,"종로구"
2010,"09","12",0.44,0.44,-999,3.98,126.97942,37.592128,"종로구"
2010,"09","13",0.62,0.62,-999,5.54,126.97942,37.592128,"종로구"
2010,"09","14",0.57,0.57,-999,5.03,126.97942,37.592128,"종로구"
2010,"09","15",0.66,0.66,5.9,5.84,126.97942,37.592128,"종로구"
2010,"09","16",0.65,0.65,5.79,5.73,126.97942,37.592128,"종로구"
2010,"09","17",0.64,0.64,5.71,5.63,126.97942,37.592128,"종로구"
2010,"09","18",0.65,0.65,5.69,5.61,126.97942,37.592128,"종로구"
2010,"09","19",0.13,0.13,-999,1.07,126.97942,37.592128,"종로구"
2010,"09","20",0.43,0.43,-999,3.61,126.97942,37.592128,"종로구"
2010,"09","21",0.2,0.2,-999,1.69,126.97942,37.592128,"종로구"
2010,"09","22",0.25,0.25,-999,2.07,126.97942,37.592128,"종로구"
2010,"09","23",0.69,0.69,5.73,5.57,126.97942,37.592128,"종로구"
2010,"09","24",0.71,0.71,5.84,5.65,126.97942,37.592128,"종로구"
2010,"09","25",0.68,0.68,-999,5.64,126.97942,37.592128,"종로구"
2010,"09","26",0.63,0.63,-999,5.09,126.97942,37.592128,"종로구"
2010,"09","27",0.54,0.54,-999,4.43,126.97942,37.592128,"종로구"
2010,"09","28",0.7,0.7,5.57,5.45,126.97942,37.592128,"종로구"
2010,"09","29",0.38,0.38,-999,3.04,126.97942,37.592128,"종로구"
2010,"09","30",0.7,0.7,5.43,5.32,126.97942,37.592128,"종로구"
2010,"10","01",0.45,0.45,-999,3.47,126.97942,37.592128,"종로구"
2010,"10","02",0.15,0.15,-999,1.16,126.97942,37.592128,"종로구"
2010,"10","03",0.53,0.53,-999,4.05,126.97942,37.592128,"종로구"
2010,"10","04",0.26,0.26,-999,1.99,126.97942,37.592128,"종로구"
2010,"10","05",0.66,0.66,5.07,4.92,126.97942,37.592128,"종로구"
2010,"10","06",0.66,0.66,-999,5.01,126.97942,37.592128,"종로구"
2010,"10","07",0.66,0.66,4.98,4.92,126.97942,37.592128,"종로구"
2010,"10","08",0.52,0.52,-999,3.74,126.97942,37.592128,"종로구"
2010,"10","09",0.65,0.65,-999,4.65,126.97942,37.592128,"종로구"
2010,"10","10",0.65,0.65,4.81,4.71,126.97942,37.592128,"종로구"
2010,"10","11",0.27,0.27,-999,1.93,126.97942,37.592128,"종로구"
2010,"10","12",0.47,0.47,-999,3.28,126.97942,37.592128,"종로구"
2010,"10","13",0.46,0.46,-999,3.15,126.97942,37.592128,"종로구"
2010,"10","14",0.61,0.61,-999,4.12,126.97942,37.592128,"종로구"
2010,"10","15",0.64,0.64,-999,4.28,126.97942,37.592128,"종로구"
2010,"10","16",0.65,0.65,4.55,4.39,126.97942,37.592128,"종로구"
2010,"10","17",0.64,0.64,4.49,4.33,126.97942,37.592128,"종로구"
2010,"10","18",0.65,0.65,4.47,4.26,126.97942,37.592128,"종로구"
2010,"10","19",0.58,0.58,4.34,3.82,126.97942,37.592128,"종로구"
2010,"10","20",0.57,0.57,-999,3.73,126.97942,37.592128,"종로구"
2010,"10","21",0.64,0.64,4.39,4.14,126.97942,37.592128,"종로구"
2010,"10","22",0.69,0.69,4.31,4.24,126.97942,37.592128,"종로구"
2010,"10","23",0.52,0.52,-999,3.28,126.97942,37.592128,"종로구"
2010,"10","24",0.63,0.63,4.15,3.88,126.97942,37.592128,"종로구"
2010,"10","25",0.69,0.69,4.24,4.18,126.97942,37.592128,"종로구"
2010,"10","26",0.73,0.73,4.52,4.44,126.97942,37.592128,"종로구"
2010,"10","27",0.47,0.47,-999,2.81,126.97942,37.592128,"종로구"
2010,"10","28",0.69,0.69,4.18,4.06,126.97942,37.592128,"종로구"
2010,"10","29",0.7,0.7,4.18,4.13,126.97942,37.592128,"종로구"
2010,"10","30",0.68,0.68,4.04,3.98,126.97942,37.592128,"종로구"
2010,"10","31",0.61,0.61,-999,3.6,126.97942,37.592128,"종로구"
2010,"11","01",0.68,0.68,3.95,3.88,126.97942,37.592128,"종로구"
2010,"11","02",0.69,0.69,4.04,4,126.97942,37.592128,"종로구"
2010,"11","03",0.64,0.64,3.87,3.6,126.97942,37.592128,"종로구"
2010,"11","04",0.61,0.61,-999,3.43,126.97942,37.592128,"종로구"
2010,"11","05",0.55,0.55,-999,3,126.97942,37.592128,"종로구"
2010,"11","06",0.44,0.44,-999,2.44,126.97942,37.592128,"종로구"
2010,"11","07",0.37,0.37,-999,2,126.97942,37.592128,"종로구"
2010,"11","08",0.33,0.33,-999,1.78,126.97942,37.592128,"종로구"
2010,"11","09",0.59,0.59,3.68,3.13,126.97942,37.592128,"종로구"
2010,"11","10",0.64,0.64,3.59,3.52,126.97942,37.592128,"종로구"
2010,"11","11",0.41,0.41,-999,2.18,126.97942,37.592128,"종로구"
2010,"11","12",0.7,0.7,-999,3.6,126.97942,37.592128,"종로구"
2010,"11","13",0.64,0.64,-999,3.31,126.97942,37.592128,"종로구"
2010,"11","14",0.62,0.62,-999,3.16,126.97942,37.592128,"종로구"
2010,"11","15",0.67,0.67,3.55,3.5,126.97942,37.592128,"종로구"
2010,"11","16",0.43,0.43,-999,2.17,126.97942,37.592128,"종로구"
2010,"11","17",0.58,0.58,-999,2.87,126.97942,37.592128,"종로구"
2010,"11","18",0.66,0.66,3.37,3.3,126.97942,37.592128,"종로구"
2010,"11","19",0.33,0.33,-999,1.59,126.97942,37.592128,"종로구"
2010,"11","20",0.54,0.54,-999,2.61,126.97942,37.592128,"종로구"
2010,"11","21",0.54,0.54,3.15,2.62,126.97942,37.592128,"종로구"
2010,"11","22",0.68,0.68,3.3,3.25,126.97942,37.592128,"종로구"
2010,"11","23",0.68,0.68,3.22,3.17,126.97942,37.592128,"종로구"
2010,"11","24",0.46,0.46,-999,2.18,126.97942,37.592128,"종로구"
2010,"11","25",0.67,0.67,-999,3.11,126.97942,37.592128,"종로구"
2010,"11","26",0.68,0.68,3.2,3.16,126.97942,37.592128,"종로구"
2010,"11","27",0.52,0.52,-999,2.39,126.97942,37.592128,"종로구"
2010,"11","28",0.68,0.68,3.22,3.11,126.97942,37.592128,"종로구"
2010,"11","29",0.66,0.66,3.03,2.95,126.97942,37.592128,"종로구"
2010,"11","30",0.46,0.46,-999,2.08,126.97942,37.592128,"종로구"
2010,"12","01",0.3,0.3,-999,1.33,126.97942,37.592128,"종로구"
2010,"12","02",0.34,0.34,-999,1.52,126.97942,37.592128,"종로구"
2010,"12","03",0.69,0.69,3.02,2.99,126.97942,37.592128,"종로구"
2010,"12","04",0.39,0.39,-999,1.75,126.97942,37.592128,"종로구"
2010,"12","05",0.31,0.31,-999,1.34,126.97942,37.592128,"종로구"
2010,"12","06",0.59,0.59,-999,2.58,126.97942,37.592128,"종로구"
2010,"12","07",0.69,0.69,-999,2.94,126.97942,37.592128,"종로구"
2010,"12","08",0.34,0.34,-999,1.48,126.97942,37.592128,"종로구"
2010,"12","09",0.65,0.65,2.88,2.82,126.97942,37.592128,"종로구"
2010,"12","10",0.31,0.31,-999,1.33,126.97942,37.592128,"종로구"
2010,"12","11",0.66,0.66,2.91,2.87,126.97942,37.592128,"종로구"
2010,"12","12",0.61,0.61,-999,2.56,126.97942,37.592128,"종로구"
2010,"12","13",0.29,0.29,-999,1.21,126.97942,37.592128,"종로구"
2010,"12","14",0.68,0.68,2.98,2.91,126.97942,37.592128,"종로구"
2010,"12","15",0.61,0.61,-999,2.63,126.97942,37.592128,"종로구"
2010,"12","16",0.6,0.6,2.83,2.55,126.97942,37.592128,"종로구"
2010,"12","17",0.49,0.49,-999,2.06,126.97942,37.592128,"종로구"
2010,"12","18",0.63,0.63,-999,2.67,126.97942,37.592128,"종로구"
2010,"12","19",0.28,0.28,-999,1.17,126.97942,37.592128,"종로구"
2010,"12","20",0.49,0.49,2.82,2.09,126.97942,37.592128,"종로구"
2010,"12","21",0.61,0.61,-999,2.52,126.97942,37.592128,"종로구"
